"","age","sum.assured","salary","gender","occ","claim","location","occ.desc"
"438",34.3461181791697,39000,19500,"M",4,"N","site3","job4"
"439",35.9165333659905,105000,52500,"M",1,"N","site2","job1"
"440",31.892026879219,18000,9000,"F",11,"N","site2","job11"
"441",39.28060900795,23000,11500,"M",10,"N","site3","job10"
"442",32.9545713767987,25000,12500,"M",1,"N","site3","job1"
"443",45.1113904456534,78000,39000,"M",3,"N","site3","job3"
"444",32.3787757907318,54000,27000,"M",3,"N","site3","job3"
"445",50.189274452638,134000,67000,"M",1,"N","site2","job1"
"446",46.2243869605424,224000,112000,"F",6,"N","site1","job6"
"447",31.1082549575106,17000,8500,"M",9,"N","site3","job9"
"448",52.2256629457963,118000,59000,"F",11,"N","site2","job11"
"449",38.6671693595855,24000,12000,"M",10,"N","site3","job10"
"450",38.1059674047008,128000,64000,"M",1,"N","site1","job1"
"451",46.1877650339551,121000,60500,"M",1,"N","site1","job1"
"452",37.4892055690938,20000,10000,"M",12,"N","site3","job12"
"453",53.2407312448998,133000,66500,"M",3,"N","site2","job3"
"454",47.0152721861078,88000,44000,"F",6,"N","site1","job6"
"455",37.4914633415651,55000,27500,"F",12,"N","site3","job12"
"456",32.9127511637946,30000,15000,"M",7,"N","site3","job7"
"457",40.3153947782349,38000,19000,"M",12,"N","site3","job12"
"458",42.8057230246938,101000,50500,"M",1,"N","site2","job1"
"459",55.6067377017255,50000,25000,"M",12,"N","site2","job12"
"460",36.4294669220619,75000,37500,"F",12,"N","site2","job12"
"461",43.3641501078838,37000,18500,"M",12,"N","site3","job12"
"462",34.0697924331987,89000,44500,"M",4,"N","site3","job4"
"463",40.8321488480386,83000,41500,"F",6,"N","site2","job6"
"464",31.4873052138757,43000,21500,"M",1,"N","site3","job1"
"465",45.8272943537831,34000,17000,"M",12,"N","site3","job12"
"466",41.6494451316668,16000,8000,"M",12,"N","site3","job12"
"467",24.6367990169601,33000,16500,"F",1,"N","site2","job1"
"468",48.8281300731385,40000,20000,"M",12,"N","site3","job12"
"469",35.7009712812592,33000,16500,"M",4,"N","site3","job4"
"470",35.5093126448632,47000,23500,"F",3,"N","site2","job3"
"471",35.0735497877354,35000,17500,"F",12,"N","site3","job12"
"472",30.1108579923697,32000,16000,"F",12,"N","site3","job12"
"473",49.3504512657646,221000,110500,"F",1,"N","site1","job1"
"474",39.4139274201088,31000,15500,"M",12,"N","site3","job12"
"475",31.4184835606929,62000,31000,"F",1,"N","site1","job1"
"476",50.6960868636084,103000,51500,"M",6,"N","site2","job6"
"477",43.434096679257,52000,26000,"M",12,"N","site3","job12"
"478",38.084306884804,72000,36000,"M",1,"N","site3","job1"
"479",44.5346699720642,30000,15000,"F",12,"N","site2","job12"
"480",47.7706210542738,130000,65000,"M",2,"N","site1","job2"
"481",35.0981845897839,121000,60500,"F",2,"N","site1","job2"
"482",40.202934985862,114000,57000,"M",7,"N","site3","job7"
"483",51.7249895168082,213000,106500,"M",2,"N","site1","job2"
"484",40.0129852926166,43000,21500,"M",3,"N","site2","job3"
"485",40.9344366258576,57000,28500,"F",9,"N","site2","job9"
"486",43.681854431128,66000,33000,"M",5,"N","site3","job5"
"487",35.4979700910864,45000,22500,"F",10,"N","site3","job10"
"488",39.0951895232027,24000,12000,"F",12,"N","site3","job12"
"489",49.1942812950012,101000,50500,"F",7,"N","site1","job7"
"490",38.8200968861821,136000,68000,"M",1,"N","site2","job1"
"491",44.9564340249919,55000,27500,"M",4,"N","site2","job4"
"492",46.5521896739719,49000,24500,"M",9,"N","site3","job9"
"493",55.9350165830444,446000,223000,"M",7,"N","site1","job7"
"494",37.6583370915433,150000,75000,"M",1,"N","site2","job1"
"495",30.688332597798,15000,7500,"F",12,"N","site3","job12"
"496",41.8229088884012,68000,34000,"F",11,"N","site2","job11"
"497",52.201230416258,231000,115500,"M",10,"N","site2","job10"
"498",44.5925601196965,36000,18000,"F",12,"N","site2","job12"
"499",38.8412469084334,34000,17000,"M",6,"N","site3","job6"
"500",36.6137425263012,103000,51500,"M",8,"N","site3","job8"
"501",40.4323316629654,76000,38000,"M",12,"N","site3","job12"
"502",45.220191614341,87000,43500,"M",5,"N","site2","job5"
"503",47.0995644191999,60000,30000,"F",12,"N","site2","job12"
"504",39.5043383884986,51000,25500,"M",5,"N","site2","job5"
"505",40.4071636825721,99000,49500,"F",6,"N","site1","job6"
"506",40.9923458640576,71000,35500,"M",7,"N","site2","job7"
"507",38.8206284971155,44000,22000,"F",6,"N","site2","job6"
"508",36.8472600221806,58000,29000,"F",7,"N","site1","job7"
"509",37.0176785836014,49000,24500,"F",12,"N","site2","job12"
"510",31.0287993770619,65000,32500,"F",6,"N","site2","job6"
"511",39.5149841939307,66000,33000,"M",6,"N","site2","job6"
"512",31.9494322649032,71000,35500,"M",1,"N","site2","job1"
"513",38.1921348476099,107000,53500,"F",1,"N","site1","job1"
"514",40.7367769830183,68000,34000,"M",11,"N","site3","job11"
"515",27.6912281508938,29000,14500,"F",8,"N","site3","job8"
"516",47.3848349206544,41000,20500,"M",6,"N","site2","job6"
"517",41.3926572364036,58000,29000,"M",3,"N","site2","job3"
"518",41.4159524624369,103000,51500,"M",1,"N","site2","job1"
"519",54.6977608370818,64000,32000,"M",7,"N","site3","job7"
"520",47.3710917547713,53000,26500,"M",3,"N","site2","job3"
"521",36.3961233488007,59000,29500,"F",7,"N","site2","job7"
"522",54.9785261781248,119000,59500,"F",12,"N","site1","job12"
"523",44.5021645090966,101000,50500,"M",1,"N","site2","job1"
"524",36.6152069981827,71000,35500,"F",12,"N","site2","job12"
"525",37.2685426434633,11000,5500,"M",7,"N","site3","job7"
"526",36.4299044909023,23000,11500,"M",9,"N","site3","job9"
"527",32.8199422363107,32000,16000,"M",1,"N","site3","job1"
"528",38.7832342785725,62000,31000,"F",12,"N","site2","job12"
"529",37.0356209115601,71000,35500,"F",9,"N","site2","job9"
"530",40.0077844383626,44000,22000,"F",12,"N","site2","job12"
"531",26.6000897644413,12000,6000,"M",6,"N","site3","job6"
"532",34.5334578933382,142000,71000,"M",1,"N","site2","job1"
"533",50.7135609215045,64000,32000,"F",12,"N","site2","job12"
"534",36.4219539743942,69000,34500,"M",1,"N","site2","job1"
"535",37.018557367182,46000,23000,"M",4,"N","site3","job4"
"536",36.511086233966,59000,29500,"F",9,"N","site2","job9"
"537",47.3839313973764,165000,82500,"M",1,"N","site1","job1"
"538",38.8492384366446,53000,26500,"M",4,"N","site3","job4"
"539",49.6756787604826,69000,34500,"M",4,"N","site2","job4"
"540",36.046429865472,52000,26000,"F",4,"N","site1","job4"
"541",54.716574600713,51000,25500,"F",12,"N","site1","job12"
"542",38.4039504261726,57000,28500,"M",9,"N","site2","job9"
"543",38.6792709922115,65000,32500,"F",1,"N","site2","job1"
"544",42.1769806496074,40000,20000,"M",7,"N","site3","job7"
"545",42.2251348980155,124000,62000,"M",2,"N","site1","job2"
"546",36.4891345436202,85000,42500,"F",3,"N","site1","job3"
"547",35.5962334182003,29000,14500,"F",12,"N","site3","job12"
"548",56.6556145817633,198000,99000,"M",4,"N","site1","job4"
"549",40.4472198038334,79000,39500,"M",12,"N","site3","job12"
"550",37.2140941665164,29000,14500,"M",12,"N","site3","job12"
"551",39.0499359264956,40000,20000,"F",6,"N","site2","job6"
"552",29.9958641313348,14000,7000,"F",12,"N","site3","job12"
"553",37.2244490322578,69000,34500,"M",1,"N","site1","job1"
"554",45.4647207072152,61000,30500,"F",11,"N","site2","job11"
"555",36.1025438495395,101000,50500,"M",2,"N","site2","job2"
"556",43.5128097710303,127000,63500,"F",1,"N","site1","job1"
"557",39.588506266112,114000,57000,"M",2,"N","site2","job2"
"558",37.6336722104174,33000,16500,"M",3,"N","site3","job3"
"559",39.0795349681947,78000,39000,"F",6,"N","site2","job6"
"560",37.62759738296,29000,14500,"M",12,"N","site3","job12"
"561",50.3034234068985,179000,89500,"M",1,"N","site2","job1"
"562",38.0441521911033,44000,22000,"F",12,"N","site2","job12"
"563",39.4090453337613,78000,39000,"M",3,"N","site2","job3"
"564",32.6466541212607,50000,25000,"F",9,"N","site3","job9"
"565",25.5298048251831,21000,10500,"F",8,"N","site3","job8"
"566",43.7857729604827,109000,54500,"M",1,"N","site3","job1"
"567",36.3360306697431,74000,37000,"M",7,"N","site2","job7"
"568",41.0652488431953,36000,18000,"M",12,"N","site3","job12"
"569",42.8059215469579,1e+05,50000,"M",7,"N","site2","job7"
"570",38.032347151225,36000,18000,"M",3,"N","site3","job3"
"571",49.5841085037835,73000,36500,"M",7,"N","site3","job7"
"572",49.1365931046012,75000,37500,"M",8,"N","site2","job8"
"573",47.8436517807842,108000,54000,"M",1,"N","site2","job1"
"574",33.1710557940617,44000,22000,"M",6,"N","site3","job6"
"575",31.9941186439609,57000,28500,"M",4,"N","site3","job4"
"576",43.9197796285443,84000,42000,"F",9,"N","site2","job9"
"577",34.20730018698,35000,17500,"F",12,"N","site3","job12"
"578",40.3574263191646,243000,121500,"M",6,"N","site2","job6"
"579",39.5008533518553,54000,27000,"M",1,"N","site3","job1"
"580",34.7639464269316,87000,43500,"M",1,"N","site2","job1"
"581",41.160977368891,94000,47000,"M",2,"N","site2","job2"
"582",49.3361614021677,35000,17500,"M",12,"N","site3","job12"
"583",35.6637902522537,85000,42500,"M",1,"N","site2","job1"
"584",43.9554129591975,136000,68000,"M",1,"N","site1","job1"
"585",36.7109157360125,47000,23500,"M",12,"N","site3","job12"
"586",35.957062540257,53000,26500,"F",12,"N","site3","job12"
"587",38.8198222858259,37000,18500,"F",10,"N","site2","job10"
"588",47.1590636417288,198000,99000,"M",1,"N","site2","job1"
"589",35.6911422873462,57000,28500,"F",2,"N","site2","job2"
"590",38.9456834045091,80000,40000,"F",5,"N","site2","job5"
"591",37.2425406042297,50000,25000,"F",1,"N","site2","job1"
"592",44.8992223853794,51000,25500,"M",9,"N","site3","job9"
"593",26.8657614548565,22000,11000,"F",7,"N","site3","job7"
"594",38.2724749340997,24000,12000,"M",9,"N","site3","job9"
"595",45.1220454306305,73000,36500,"M",1,"N","site2","job1"
"596",30.780380583304,20000,10000,"F",6,"N","site3","job6"
"597",43.3032664860774,112000,56000,"M",1,"N","site1","job1"
"598",32.9225563635413,22000,11000,"M",6,"N","site3","job6"
"599",45.0424728422855,90000,45000,"M",2,"N","site1","job2"
"600",51.2292849821113,65000,32500,"M",12,"Y","site3","job12"
"601",46.0480187058433,143000,71500,"M",6,"N","site2","job6"
"602",36.3056142419772,50000,25000,"M",6,"N","site2","job6"
"603",42.797293584483,48000,24000,"M",5,"N","site3","job5"
"604",42.694968671151,61000,30500,"M",1,"N","site2","job1"
"605",44.0313353735401,191000,95500,"F",10,"N","site2","job10"
"606",48.7915697150931,80000,40000,"M",8,"N","site2","job8"
"607",36.9641836137541,55000,27500,"M",1,"N","site2","job1"
"608",46.5023918325097,144000,72000,"M",10,"N","site2","job10"
"609",42.5895175726195,118000,59000,"F",1,"N","site1","job1"
"610",37.7310871853593,26000,13000,"F",11,"N","site2","job11"
"611",45.025443653344,63000,31500,"M",7,"N","site2","job7"
"612",38.9283724142391,23000,11500,"M",10,"N","site3","job10"
"613",55.4308217369738,241000,120500,"M",1,"N","site1","job1"
"614",39.5170143231529,78000,39000,"F",9,"N","site2","job9"
"615",34.3787587272675,38000,19000,"M",1,"N","site2","job1"
"616",45.2145866555371,130000,65000,"F",4,"N","site1","job4"
"617",45.1553372903189,78000,39000,"F",4,"N","site1","job4"
"618",37.1355844602444,36000,18000,"M",9,"N","site3","job9"
"619",35.6505458324128,45000,22500,"F",6,"N","site2","job6"
"620",33.7523199489941,21000,10500,"M",8,"N","site3","job8"
"621",39.5977769080897,32000,16000,"F",12,"N","site2","job12"
"622",39.4096785039785,22000,11000,"F",12,"N","site3","job12"
"623",49.651763750329,119000,59500,"M",3,"N","site1","job3"
"624",45.6925279302875,35000,17500,"M",12,"N","site3","job12"
"625",38.7230747179618,83000,41500,"M",4,"N","site3","job4"
"626",33.9335061341993,65000,32500,"M",3,"N","site3","job3"
"627",44.7086226652404,25000,12500,"F",12,"N","site2","job12"
"628",43.6066402710533,115000,57500,"M",1,"N","site2","job1"
"629",58.7083931058116,87000,43500,"M",6,"N","site2","job6"
"630",35.7516759255178,32000,16000,"F",12,"N","site3","job12"
"631",31.7129838792003,32000,16000,"M",1,"N","site3","job1"
"632",37.4020294383214,52000,26000,"M",1,"N","site2","job1"
"633",38.4608613664234,47000,23500,"F",6,"N","site1","job6"
"634",42.0760677843433,76000,38000,"F",12,"N","site1","job12"
"635",51.6860134409285,129000,64500,"M",9,"N","site2","job9"
"636",39.3517438269365,28000,14000,"M",9,"N","site3","job9"
"637",32.9343460320666,66000,33000,"M",7,"N","site3","job7"
"638",35.1419514800033,66000,33000,"F",6,"N","site1","job6"
"639",43.9279474546427,27000,13500,"F",12,"N","site2","job12"
"640",34.332203154705,14000,7000,"F",12,"N","site3","job12"
"641",40.0458341906337,53000,26500,"M",5,"N","site2","job5"
"642",32.0902608174599,35000,17500,"F",12,"N","site3","job12"
"643",54.1041794295473,320000,160000,"M",1,"N","site1","job1"
"644",42.9541949938552,69000,34500,"M",3,"N","site2","job3"
"645",31.6219504409954,19000,9500,"M",6,"N","site3","job6"
"646",39.9971685052995,104000,52000,"M",1,"N","site2","job1"
"647",37.4446817185035,33000,16500,"M",6,"N","site3","job6"
"648",28.3620757909787,27000,13500,"F",3,"N","site3","job3"
"649",56.0001853925784,146000,73000,"F",1,"N","site1","job1"
"650",40.3194086979243,95000,47500,"M",2,"N","site2","job2"
"651",46.694225209322,153000,76500,"F",8,"N","site1","job8"
"652",47.489046156228,164000,82000,"F",6,"N","site1","job6"
"653",31.8710618622351,46000,23000,"M",1,"N","site2","job1"
"654",38.3510102410172,45000,22500,"F",1,"N","site1","job1"
"655",27.8484576617818,72000,36000,"F",3,"N","site2","job3"
"656",41.5659430537434,70000,35000,"F",8,"N","site2","job8"
"657",42.7139923854361,38000,19000,"M",12,"N","site3","job12"
"658",39.0090120247645,101000,50500,"F",1,"N","site1","job1"
"659",33.0953195256259,35000,17500,"F",12,"N","site2","job12"
"660",35.6741661479799,66000,33000,"F",1,"N","site1","job1"
"661",45.8720975428843,84000,42000,"M",12,"N","site3","job12"
"662",46.6105678977454,178000,89000,"M",1,"N","site2","job1"
"663",49.8930577287199,114000,57000,"M",7,"N","site2","job7"
"664",40.6906721609296,51000,25500,"F",12,"N","site2","job12"
"665",26.7880256627594,7000,3500,"F",12,"N","site3","job12"
"666",44.3321620473597,143000,71500,"M",8,"N","site2","job8"
"667",41.6789466673765,57000,28500,"M",4,"N","site3","job4"
"668",34.8046857231138,24000,12000,"F",7,"N","site3","job7"
"669",32.7344120782765,20000,10000,"M",12,"N","site3","job12"
"670",48.6579091539868,135000,67500,"F",1,"N","site1","job1"
"671",39.776671768567,56000,28000,"F",1,"N","site1","job1"
"672",39.2795788965221,50000,25000,"M",4,"N","site3","job4"
"673",38.5163682193904,103000,51500,"M",9,"N","site2","job9"
"674",29.6651571526886,14000,7000,"F",12,"N","site3","job12"
"675",38.8857924363637,54000,27000,"M",6,"N","site3","job6"
"676",36.080895907795,28000,14000,"M",9,"N","site3","job9"
"677",40.0557835760068,134000,67000,"F",1,"N","site1","job1"
"678",36.2008307666888,31000,15500,"M",7,"N","site3","job7"
"679",41.7302679869341,66000,33000,"M",1,"N","site3","job1"
"680",38.8327417804391,71000,35500,"F",1,"N","site1","job1"
"681",28.1729808618886,13000,6500,"M",10,"N","site3","job10"
"682",39.4914358961084,247000,123500,"F",1,"N","site1","job1"
"683",44.87846740745,228000,114000,"M",1,"N","site1","job1"
"684",27.5592381849141,23000,11500,"F",10,"N","site3","job10"
"685",30.0432836759706,47000,23500,"F",7,"N","site2","job7"
"686",44.5297955267276,42000,21000,"F",7,"N","site2","job7"
"687",45.1645066839488,162000,81000,"M",1,"N","site1","job1"
"688",40.6467949817554,55000,27500,"M",1,"N","site2","job1"
"689",31.0674787109115,78000,39000,"F",2,"N","site2","job2"
"690",53.5234168865656,97000,48500,"M",12,"N","site2","job12"
"691",46.0178105508904,97000,48500,"F",6,"N","site1","job6"
"692",39.4867176444412,85000,42500,"F",4,"N","site2","job4"
"693",36.2737119243937,70000,35000,"F",3,"N","site2","job3"
"694",38.3887465346299,44000,22000,"F",6,"N","site1","job6"
"695",36.0092139994093,84000,42000,"M",1,"N","site3","job1"
"696",40.1941480548152,18000,9000,"M",12,"N","site3","job12"
"697",40.8972826336312,114000,57000,"M",1,"N","site1","job1"
"698",41.9226100326793,91000,45500,"M",4,"N","site2","job4"
"699",46.9385137261145,57000,28500,"M",12,"N","site3","job12"
"700",41.3207996131878,59000,29500,"F",9,"N","site2","job9"
"701",37.1468322882672,29000,14500,"M",12,"N","site3","job12"
"702",38.1233566371464,51000,25500,"M",12,"N","site3","job12"
"703",40.7300904563207,95000,47500,"F",8,"N","site1","job8"
"704",35.191883084603,31000,15500,"M",12,"N","site3","job12"
"705",34.1957287347404,32000,16000,"M",12,"N","site3","job12"
"706",35.350615524182,85000,42500,"M",4,"N","site3","job4"
"707",31.9162248296897,13000,6500,"F",12,"N","site3","job12"
"708",36.1122594132331,67000,33500,"F",6,"N","site2","job6"
"709",37.7820259366079,44000,22000,"F",8,"N","site2","job8"
"710",45.5765595508189,170000,85000,"F",7,"N","site1","job7"
"711",39.3709216537702,58000,29000,"M",5,"N","site2","job5"
"712",58.0197016800617,125000,62500,"M",12,"N","site3","job12"
"713",39.5089229979303,78000,39000,"M",9,"N","site2","job9"
"714",31.8123871830886,26000,13000,"F",12,"N","site3","job12"
"715",46.8118022523245,107000,53500,"M",4,"N","site2","job4"
"716",43.3692007190189,49000,24500,"F",12,"N","site2","job12"
"717",41.9674650008211,57000,28500,"M",12,"N","site3","job12"
"718",45.4682267042202,88000,44000,"F",12,"N","site2","job12"
"719",33.3656053073022,37000,18500,"M",6,"N","site3","job6"
"720",38.5040809329059,58000,29000,"M",8,"N","site2","job8"
"721",46.6520537067349,82000,41000,"M",9,"N","site3","job9"
"722",41.2535131516554,18000,9000,"F",12,"N","site3","job12"
"723",44.4719023846932,39000,19500,"M",12,"N","site3","job12"
"724",57.7858776858225,94000,47000,"M",7,"N","site2","job7"
"725",41.0858172387757,47000,23500,"M",12,"N","site3","job12"
"726",26.2498528246817,26000,13000,"M",7,"N","site3","job7"
"727",54.8034325529127,221000,110500,"F",12,"N","site1","job12"
"728",43.2291172603132,228000,114000,"M",1,"N","site1","job1"
"729",35.0164718404178,1e+05,50000,"F",1,"N","site1","job1"
"730",37.077884178103,21000,10500,"F",12,"N","site2","job12"
"731",43.877418930561,148000,74000,"M",1,"N","site1","job1"
"732",40.9464344279246,58000,29000,"M",6,"N","site2","job6"
"733",38.4417807284117,81000,40500,"M",5,"N","site2","job5"
"734",36.1898495604816,24000,12000,"M",12,"N","site3","job12"
"735",41.724950686782,90000,45000,"M",1,"N","site2","job1"
"736",39.0974758806345,46000,23000,"M",7,"N","site3","job7"
"737",47.3122769307229,74000,37000,"M",9,"N","site3","job9"
"738",38.2005502914842,38000,19000,"M",5,"N","site2","job5"
"739",41.0819786073897,48000,24000,"F",8,"N","site2","job8"
"740",39.3064824304975,41000,20500,"F",4,"N","site2","job4"
"741",34.9486993998152,45000,22500,"M",1,"N","site2","job1"
"742",40.435542556825,104000,52000,"M",3,"N","site2","job3"
"743",47.6015826889728,68000,34000,"M",3,"N","site2","job3"
